5 476 1.0
18 1114 1.0
25 517 1.0
40 41 1.0
47 120 1.0
76 1097 1.0
97 98 1.0
114 357 1.0
135 543 1.0
153 878 1.0
197 304 1.0
202 909 1.0
253 741 1.0
310 313 1.0
350 352 1.0
350 1079 1.0
381 383 1.0
432 910 1.0
442 520 1.0
473 474 1.0
492 557 1.0
541 543 1.0
573 576 1.0
578 1113 1.0
603 1095 1.0
604 1121 1.0
626 628 1.0
639 641 1.0
649 884 1.0
667 1003 1.0
679 680 1.0
721 1119 1.0
768 889 1.0
787 859 1.0
837 906 1.0
839 941 1.0
981 1067 1.0
1114 1115 1.0
8 654 2.0
14 1153 2.0
20 799 2.0
30 750 2.0
32 882 2.0
50 135 2.0
62 1010 2.0
77 79 2.0
88 160 2.0
97 508 2.0
104 349 2.0
108 152 2.0
112 1075 2.0
211 1113 2.0
221 788 2.0
223 225 2.0
223 898 2.0
251 726 2.0
270 603 2.0
278 746 2.0
290 689 2.0
352 626 2.0
386 390 2.0
408 688 2.0
428 883 2.0
465 719 2.0
475 997 2.0
486 489 2.0
506 714 2.0
526 1020 2.0
634 986 2.0
657 773 2.0
686 974 2.0
709 1178 2.0
788 1038 2.0
819 975 2.0
983 1094 2.0
1079 1081 2.0
1099 1155 2.0
1185 1188 2.0
4 78 3.0
9 822 3.0
21 1080 3.0
27 743 3.0
46 376 3.0
48 771 3.0
56 448 3.0
65 344 3.0
78 1181 3.0
94 368 3.0
99 730 3.0
101 188 3.0
104 258 3.0
106 598 3.0
118 777 3.0
128 362 3.0
128 534 3.0
129 809 3.0
145 769 3.0
148 885 3.0
154 179 3.0
156 1179 3.0
160 249 3.0
164 423 3.0
168 726 3.0
184 1059 3.0
189 277 3.0
192 465 3.0
200 278 3.0
209 273 3.0
217 399 3.0
226 1092 3.0
289 1029 3.0
326 388 3.0
347 581 3.0
357 702 3.0
360 906 3.0
361 1111 3.0
365 812 3.0
410 858 3.0
427 515 3.0
439 450 3.0
466 564 3.0
468 545 3.0
506 621 3.0
519 704 3.0
524 1093 3.0
525 1144 3.0
529 698 3.0
534 720 3.0
537 669 3.0
538 815 3.0
562 564 3.0
577 1032 3.0
601 733 3.0
613 1142 3.0
632 686 3.0
640 1023 3.0
647 779 3.0
664 882 3.0
693 1174 3.0
695 801 3.0
720 937 3.0
758 764 3.0
776 1114 3.0
785 1183 3.0
836 1056 3.0
856 1092 3.0
957 1184 3.0
1081 1152 3.0
1 994 4.0
2 450 4.0
13 986 4.0
14 1107 4.0
18 394 4.0
30 794 4.0
32 212 4.0
32 540 4.0
33 689 4.0
45 601 4.0
46 445 4.0
51 824 4.0
52 360 4.0
54 476 4.0
59 780 4.0
61 427 4.0
66 945 4.0
70 120 4.0
74 317 4.0
78 354 4.0
91 308 4.0
107 790 4.0
111 505 4.0
112 374 4.0
115 478 4.0
121 362 4.0
122 207 4.0
122 333 4.0
134 675 4.0
147 194 4.0
153 323 4.0
174 938 4.0
177 879 4.0
194 549 4.0
204 748 4.0
241 737 4.0
241 1093 4.0
248 755 4.0
259 900 4.0
261 1029 4.0
274 1165 4.0
278 698 4.0
286 1052 4.0
303 847 4.0
307 962 4.0
310 474 4.0
322 654 4.0
325 546 4.0
331 980 4.0
358 792 4.0
365 977 4.0
399 615 4.0
412 476 4.0
414 1127 4.0
475 1128 4.0
479 1125 4.0
497 727 4.0
510 619 4.0
512 672 4.0
518 631 4.0
530 687 4.0
545 891 4.0
552 754 4.0
559 913 4.0
559 1118 4.0
561 911 4.0
580 881 4.0
581 1129 4.0
630 754 4.0
658 795 4.0
665 1047 4.0
674 795 4.0
678 726 4.0
685 817 4.0
704 925 4.0
706 1076 4.0
722 989 4.0
734 1133 4.0
819 889 4.0
841 1189 4.0
861 1054 4.0
903 1105 4.0
934 1019 4.0
939 1027 4.0
970 1127 4.0
984 1059 4.0
1009 1044 4.0
1169 1175 4.0
3 858 5.0
14 633 5.0
16 720 5.0
16 1188 5.0
37 690 5.0
48 694 5.0
65 318 5.0
67 421 5.0
67 971 5.0
82 235 5.0
85 219 5.0
94 230 5.0
96 349 5.0
98 114 5.0
132 983 5.0
134 922 5.0
173 500 5.0
175 384 5.0
180 500 5.0
184 291 5.0
242 929 5.0
245 1174 5.0
251 464 5.0
254 1150 5.0
259 1084 5.0
270 715 5.0
289 810 5.0
293 1091 5.0
306 690 5.0
310 325 5.0
312 646 5.0
335 825 5.0
336 759 5.0
341 918 5.0
356 1042 5.0
360 1164 5.0
378 413 5.0
380 881 5.0
387 1080 5.0
393 772 5.0
398 410 5.0
404 1027 5.0
419 562 5.0
426 557 5.0
426 685 5.0
430 1077 5.0
432 1076 5.0
433 836 5.0
454 922 5.0
469 1067 5.0
496 728 5.0
503 944 5.0
506 641 5.0
507 1069 5.0
524 1075 5.0
538 805 5.0
558 630 5.0
573 665 5.0
576 799 5.0
602 1139 5.0
630 760 5.0
653 892 5.0
655 1157 5.0
722 811 5.0
792 976 5.0
834 943 5.0
861 1194 5.0
892 1121 5.0
901 1055 5.0
904 939 5.0
2 308 6.0
2 897 6.0
6 528 6.0
9 784 6.0
12 855 6.0
16 251 6.0
22 221 6.0
22 323 6.0
23 715 6.0
35 871 6.0
37 206 6.0
38 281 6.0
40 281 6.0
43 109 6.0
82 1191 6.0
83 622 6.0
88 458 6.0
94 650 6.0
94 1175 6.0
95 277 6.0
98 516 6.0
99 110 6.0
124 211 6.0
126 767 6.0
133 414 6.0
140 579 6.0
143 691 6.0
149 687 6.0
150 1085 6.0
155 316 6.0
156 618 6.0
167 624 6.0
170 531 6.0
175 177 6.0
195 265 6.0
208 608 6.0
208 1137 6.0
216 997 6.0
217 544 6.0
222 273 6.0
224 868 6.0
233 404 6.0
233 1078 6.0
236 344 6.0
237 614 6.0
237 991 6.0
243 314 6.0
243 509 6.0
267 568 6.0
283 414 6.0
296 388 6.0
297 888 6.0
316 323 6.0
322 507 6.0
327 444 6.0
337 526 6.0
355 363 6.0
356 1153 6.0
358 456 6.0
378 999 6.0
385 482 6.0
389 424 6.0
394 628 6.0
403 784 6.0
416 950 6.0
424 1161 6.0
426 1149 6.0
430 936 6.0
435 1118 6.0
436 697 6.0
437 1057 6.0
439 621 6.0
446 1101 6.0
463 734 6.0
463 744 6.0
465 706 6.0
492 589 6.0
500 753 6.0
501 1111 6.0
505 830 6.0
505 1184 6.0
510 1008 6.0
518 589 6.0
526 548 6.0
