42 55 1.0
48 223 1.0
109 214 1.0
16 276 3.0
31 246 3.0
208 251 3.0
60 169 4.0
113 160 4.0
29 212 6.0
53 123 6.0
69 251 6.0
96 99 6.0
0 130 7.0
16 51 7.0
20 87 7.0
23 151 7.0
25 171 7.0
28 102 7.0
48 183 7.0
59 63 7.0
73 132 7.0
98 150 7.0
110 201 7.0
121 220 7.0
131 153 7.0
165 195 7.0
184 252 7.0
220 229 7.0
3 268 8.0
4 191 8.0
4 193 8.0
7 151 8.0
9 238 8.0
12 108 8.0
21 226 8.0
27 260 8.0
37 181 8.0
41 105 8.0
43 225 8.0
46 157 8.0
51 273 8.0
61 64 8.0
70 91 8.0
71 112 8.0
81 94 8.0
83 216 8.0
119 211 8.0
122 241 8.0
149 164 8.0
153 180 8.0
168 233 8.0
173 203 8.0
178 188 8.0
265 278 8.0
55 78 9.0
99 256 9.0
174 240 9.0
11 236 10.0
42 159 10.0
114 132 10.0
150 219 10.0
151 275 10.0
260 279 10.0
0 158 11.0
64 127 11.0
46 207 12.0
85 194 12.0
155 236 12.0
177 185 12.0
156 176 13.0
44 162 14.0
85 208 14.0
166 214 14.0
5 258 15.0
41 164 15.0
67 265 15.0
88 133 15.0
0 27 16.0
14 272 16.0
100 201 16.0
14 159 17.0
47 191 17.0
68 237 17.0
72 157 17.0
86 213 17.0
105 280 17.0
123 184 17.0
131 143 17.0
140 166 17.0
199 221 17.0
1 117 18.0
9 162 18.0
10 273 18.0
32 257 18.0
40 86 18.0
56 174 18.0
107 122 18.0
18 280 19.0
56 147 19.0
60 232 19.0
123 259 19.0
129 173 19.0
189 279 19.0
196 244 19.0
228 248 19.0
239 267 19.0
19 233 20.0
50 197 20.0
95 131 20.0
95 169 20.0
103 113 20.0
114 140 20.0
121 263 20.0
133 189 20.0
156 217 20.0
7 228 21.0
16 68 21.0
31 240 21.0
47 245 21.0
57 127 21.0
68 185 21.0
87 208 21.0
148 235 21.0
155 202 21.0
158 159 21.0
175 206 21.0
209 266 21.0
11 157 22.0
21 197 22.0
32 237 22.0
35 155 22.0
39 180 22.0
60 69 22.0
62 161 22.0
66 183 22.0
86 259 22.0
92 255 22.0
101 125 22.0
107 195 22.0
227 262 22.0
231 159 22.0
3 88 23.0
6 174 23.0
14 66 23.0
30 77 23.0
41 275 23.0
62 77 23.0
64 129 23.0
95 246 23.0
113 199 23.0
170 278 23.0
217 249 23.0
246 279 23.0
3 264 24.0
4 62 24.0
17 37 24.0
23 139 24.0
57 233 24.0
80 168 24.0
92 116 24.0
92 225 24.0
100 245 24.0
115 217 24.0
116 202 24.0
124 226 24.0
134 211 24.0
138 195 24.0
138 234 24.0
177 212 24.0
179 158 24.0
197 207 24.0
11 196 25.0
15 70 25.0
22 35 25.0
25 134 25.0
25 139 25.0
32 59 25.0
38 226 25.0
57 191 25.0
58 178 25.0
61 84 25.0
73 69 25.0
76 112 25.0
77 225 25.0
78 255 25.0
81 118 25.0
83 186 25.0
96 227 25.0
98 154 25.0
102 275 25.0
112 252 25.0
122 149 25.0
211 270 25.0
33 87 26.0
36 40 26.0
47 227 26.0
62 79 26.0
74 167 26.0
75 124 26.0
103 266 26.0
136 143 26.0
145 175 26.0
239 250 26.0
250 277 26.0
2 117 27.0
24 192 27.0
52 100 27.0
92 247 27.0
121 219 27.0
166 199 27.0
176 66 27.0
200 262 27.0
2 104 28.0
29 140 28.0
34 39 28.0
45 221 28.0
79 271 28.0
93 162 28.0
111 257 28.0
115 261 28.0
216 267 28.0
224 249 28.0
6 54 29.0
74 78 29.0
74 137 29.0
82 172 29.0
110 141 29.0
128 271 29.0
222 7 29.0
74 146 30.0
90 209 30.0
91 106 30.0
93 218 30.0
154 254 30.0
211 250 30.0
79 239 31.0
101 137 31.0
84 126 32.0
128 258 32.0
15 124 33.0
26 80 33.0
106 213 33.0
121 218 33.0
49 122 34.0
76 190 34.0
120 144 35.0
81 277 36.0
67 145 37.0
67 187 39.0
198 210 39.0
224 235 39.0
274 218 40.0
242 74 41.0
146 98 42.0
172 171 42.0
215 243 42.0
12 63 43.0
22 170 43.0
71 120 43.0
163 235 45.0
13 210 46.0
142 234 46.0
210 269 46.0
24 220 47.0
188 230 47.0
8 269 49.0
89 243 49.0
17 274 50.0
58 141 50.0
65 152 50.0
182 172 50.0
253 138 50.0
8 126 51.0
163 215 51.0
152 254 58.0
135 54 62.0
135 205 69.0
2 144 74.0
204 108 81.0
97 49 82.0
