4 53 1.0
34 114 1.0
39 69 1.0
40 167 1.0
63 153 1.0
114 167 1.0
117 157 1.0
130 174 1.0
173 176 1.0
0 147 2.0
5 151 2.0
22 160 2.0
24 162 2.0
40 85 2.0
58 85 2.0
76 120 2.0
84 106 2.0
101 163 2.0
112 116 2.0
1 57 3.0
5 124 3.0
8 84 3.0
27 115 3.0
69 89 3.0
81 172 3.0
90 108 3.0
100 119 3.0
148 154 3.0
154 166 3.0
2 141 4.0
9 35 4.0
33 110 4.0
37 51 4.0
44 94 4.0
46 134 4.0
98 156 4.0
8 108 5.0
15 177 5.0
22 180 5.0
24 153 5.0
26 102 5.0
30 100 5.0
39 74 5.0
53 114 5.0
56 62 5.0
67 158 5.0
82 93 5.0
145 157 5.0
15 80 6.0
23 58 6.0
61 116 6.0
70 89 6.0
118 145 6.0
118 170 6.0
147 165 6.0
12 18 7.0
20 57 7.0
31 54 7.0
33 165 7.0
95 126 7.0
2 183 8.0
32 137 8.0
61 178 8.0
70 84 8.0
73 171 8.0
92 115 8.0
108 149 8.0
20 96 9.0
39 148 9.0
52 96 9.0
52 110 9.0
60 130 9.0
7 88 10.0
15 163 10.0
19 20 10.0
26 123 10.0
113 159 10.0
11 156 11.0
82 95 11.0
83 158 11.0
94 144 11.0
95 175 11.0
177 181 11.0
9 4 12.0
14 45 12.0
25 142 12.0
26 99 12.0
28 120 12.0
30 106 12.0
33 151 12.0
35 59 12.0
38 93 12.0
42 146 12.0
71 127 12.0
6 136 13.0
30 132 13.0
31 176 13.0
36 78 13.0
76 139 13.0
83 179 13.0
101 182 13.0
141 165 13.0
11 30 14.0
47 164 14.0
49 92 14.0
61 40 14.0
3 45 15.0
48 137 15.0
55 132 15.0
62 109 15.0
123 140 15.0
22 152 16.0
64 181 16.0
75 161 16.0
17 174 17.0
36 134 17.0
45 111 17.0
55 131 17.0
102 161 17.0
113 74 17.0
14 98 19.0
66 127 19.0
37 78 20.0
37 121 20.0
46 150 20.0
71 153 20.0
80 133 20.0
54 87 21.0
66 86 21.0
72 86 21.0
87 169 21.0
32 93 22.0
47 103 22.0
54 168 22.0
99 168 22.0
3 12 23.0
14 97 23.0
36 175 23.0
46 99 23.0
179 2 23.0
44 78 24.0
51 133 24.0
29 128 25.0
17 143 26.0
92 138 26.0
125 138 26.0
41 164 27.0
117 140 27.0
13 161 28.0
111 158 29.0
7 36 30.0
60 24 30.0
22 135 31.0
88 155 31.0
180 9 31.0
81 96 32.0
77 129 33.0
122 32 33.0
122 55 33.0
25 105 34.0
91 173 34.0
21 118 36.0
49 129 36.0
65 172 37.0
68 142 37.0
92 152 37.0
107 75 37.0
29 77 38.0
42 182 38.0
10 29 39.0
91 59 40.0
76 143 42.0
76 79 44.0
41 68 49.0
43 139 52.0
10 164 55.0
50 86 56.0
16 107 65.0
109 142 68.0
103 162 71.0
104 146 71.0
6 62 75.0
171 103 78.0
